date,home_team,away_team,team,scorer,minute,own_goal,penalty
3/28/2015,Kazakhstan,Iceland,Iceland,Birkir Bjarnason,90,FALSE,FALSE
3/28/2015,Netherlands,Turkey,Turkey,Burak Yılmaz,37,FALSE,FALSE
3/28/2015,Netherlands,Turkey,Netherlands,Klaas-Jan Huntelaar,90,FALSE,FALSE
3/29/2015,Albania,Armenia,Armenia,Mërgim Mavraj,4,TRUE,FALSE
3/29/2015,Albania,Armenia,Albania,Mërgim Mavraj,77,FALSE,FALSE
3/29/2015,Albania,Armenia,Albania,Shkëlzen Gashi,81,FALSE,FALSE
3/29/2015,Anguilla,Nicaragua,Nicaragua,Raúl Leguías,22,FALSE,FALSE
3/29/2015,Anguilla,Nicaragua,Nicaragua,Juan Barrera,45,FALSE,FALSE
3/29/2015,Anguilla,Nicaragua,Nicaragua,Raúl Leguías,67,FALSE,FALSE
3/29/2015,Bermuda,Bahamas,Bermuda,Nahki Wells,79,FALSE,FALSE
3/29/2015,Bermuda,Bahamas,Bermuda,Tyrell Burgess,81,FALSE,FALSE
3/29/2015,Bermuda,Bahamas,Bermuda,Nahki Wells,87,FALSE,FALSE
3/29/2015,Cayman Islands,Belize,Cayman Islands,Mark Ebanks,5,FALSE,FALSE
3/29/2015,Cayman Islands,Belize,Belize,Elroy Kuylen,20,FALSE,FALSE
3/29/2015,Georgia,Germany,Germany,Marco Reus,39,FALSE,FALSE
3/29/2015,Georgia,Germany,Germany,Thomas Müller,44,FALSE,FALSE
3/29/2015,Northern Ireland,Finland,Northern Ireland,Kyle Lafferty,33,FALSE,FALSE
3/29/2015,Northern Ireland,Finland,Northern Ireland,Kyle Lafferty,38,FALSE,FALSE
3/29/2015,Northern Ireland,Finland,Finland,Berat Sadik,90,FALSE,FALSE
3/29/2015,Portugal,Serbia,Portugal,Ricardo Carvalho,10,FALSE,FALSE
3/29/2015,Portugal,Serbia,Serbia,Nemanja Matić,61,FALSE,FALSE
3/29/2015,Portugal,Serbia,Portugal,Fábio Coentrão,63,FALSE,FALSE
3/29/2015,Republic of Ireland,Poland,Poland,Sławomir Peszko,26,FALSE,FALSE
3/29/2015,Republic of Ireland,Poland,Republic of Ireland,Shane Long,90,FALSE,FALSE
3/29/2015,Romania,Faroe Islands,Romania,Claudiu Keșerü,21,FALSE,FALSE
3/29/2015,Scotland,Gibraltar,Scotland,Shaun Maloney,18,FALSE,TRUE
3/29/2015,Scotland,Gibraltar,Gibraltar,Lee Casciaro,19,FALSE,FALSE
3/29/2015,Scotland,Gibraltar,Scotland,Steven Fletcher,29,FALSE,FALSE
3/29/2015,Scotland,Gibraltar,Scotland,Shaun Maloney,34,FALSE,TRUE
3/29/2015,Scotland,Gibraltar,Scotland,Steven Naismith,39,FALSE,FALSE
3/29/2015,Scotland,Gibraltar,Scotland,Steven Fletcher,77,FALSE,FALSE
3/29/2015,Scotland,Gibraltar,Scotland,Steven Fletcher,90,FALSE,FALSE
3/31/2015,Israel,Belgium,Belgium,Marouane Fellaini,9,FALSE,FALSE
3/31/2015,Montserrat,Curaçao,Curaçao,Darryl Lachman,41,FALSE,FALSE
3/31/2015,Montserrat,Curaçao,Montserrat,Jamal Willer,65,FALSE,FALSE
3/31/2015,Montserrat,Curaçao,Montserrat,Bradley Woods-Garness,83,FALSE,FALSE
3/31/2015,Montserrat,Curaçao,Curaçao,Charlton Vicento,89,FALSE,FALSE
5/24/2015,Thailand,Vietnam,Thailand,Pokklaw Anan,80,FALSE,FALSE
6/7/2015,Nicaragua,Suriname,Nicaragua,Carlos Chavarría,44,FALSE,FALSE
6/10/2015,Antigua and Barbuda,Saint Lucia,Antigua and Barbuda,Tevaughn Harriette,21,FALSE,FALSE
6/10/2015,Antigua and Barbuda,Saint Lucia,Saint Lucia,Tremain Paul,26,FALSE,FALSE
6/10/2015,Antigua and Barbuda,Saint Lucia,Saint Lucia,David Henry,61,FALSE,FALSE
6/10/2015,Antigua and Barbuda,Saint Lucia,Saint Lucia,Troy Greenidge,90,FALSE,FALSE
6/10/2015,Aruba,Barbados,Barbados,Emmerson Boyce,17,FALSE,FALSE
6/10/2015,Aruba,Barbados,Barbados,Emmerson Boyce,29,FALSE,FALSE
6/10/2015,Saint Vincent and the Grenadines,Guyana,Guyana,Brandon Beresford,27,FALSE,FALSE
6/10/2015,Saint Vincent and the Grenadines,Guyana,Saint Vincent and the Grenadines,Cornelius Stewart,51,FALSE,FALSE
6/10/2015,Saint Vincent and the Grenadines,Guyana,Guyana,Ricky Shakes,77,FALSE,FALSE
6/10/2015,Saint Vincent and the Grenadines,Guyana,Saint Vincent and the Grenadines,Tevin Slater,84,FALSE,FALSE
6/11/2015,Afghanistan,Syria,Syria,Raja Rafe,19,FALSE,FALSE
6/11/2015,Afghanistan,Syria,Syria,Raja Rafe,35,FALSE,FALSE
6/11/2015,Afghanistan,Syria,Syria,Moayad Ajan,42,FALSE,FALSE
6/11/2015,Afghanistan,Syria,Syria,Abdelrazaq Al Hussain,70,FALSE,FALSE
6/11/2015,Afghanistan,Syria,Syria,Sanharib Malki,75,FALSE,FALSE
6/11/2015,Afghanistan,Syria,Syria,Omar Khribin,90,FALSE,TRUE
6/11/2015,Bangladesh,Kyrgyzstan,Kyrgyzstan,Anton Zemlianukhin,9,FALSE,FALSE
6/11/2015,Bangladesh,Kyrgyzstan,Kyrgyzstan,Edgar Bernhardt,29,FALSE,TRUE
6/11/2015,Bangladesh,Kyrgyzstan,Bangladesh,Valery Kichin,32,TRUE,FALSE
6/11/2015,Bangladesh,Kyrgyzstan,Kyrgyzstan,Anton Zemlianukhin,41,FALSE,FALSE
6/11/2015,Cambodia,Singapore,Singapore,Khairul Amri,9,FALSE,FALSE
6/11/2015,Cambodia,Singapore,Singapore,Safuwan Baharudin,21,FALSE,FALSE
6/11/2015,Cambodia,Singapore,Singapore,Safuwan Baharudin,35,FALSE,FALSE
6/11/2015,Cambodia,Singapore,Singapore,Fazrul Nawaz,55,FALSE,FALSE
6/11/2015,Chile,Ecuador,Chile,Arturo Vidal,66,FALSE,TRUE
6/11/2015,Chile,Ecuador,Chile,Eduardo Vargas,83,FALSE,FALSE
6/11/2015,Dominica,Canada,Canada,Cyle Larin,5,FALSE,FALSE
6/11/2015,Dominica,Canada,Canada,Russell Teibert,64,FALSE,TRUE
6/11/2015,Dominican Republic,Belize,Belize,Deon McCaulay,13,FALSE,FALSE
6/11/2015,Dominican Republic,Belize,Dominican Republic,Geremy Lombardi,71,FALSE,FALSE
6/11/2015,Dominican Republic,Belize,Belize,Deon McCaulay,88,FALSE,FALSE
6/11/2015,Guam,Turkmenistan,Guam,Serdar Annaorazow,12,TRUE,FALSE
6/11/2015,Hong Kong,Bhutan,Hong Kong,Jaimes McKee,19,FALSE,FALSE
6/11/2015,Hong Kong,Bhutan,Hong Kong,Christian Annan,23,FALSE,FALSE
6/11/2015,Hong Kong,Bhutan,Hong Kong,Lo Kwan Yee,30,FALSE,FALSE
6/11/2015,Hong Kong,Bhutan,Hong Kong,Ju Yingzhi,42,FALSE,FALSE
6/11/2015,Hong Kong,Bhutan,Hong Kong,Lam Ka Wai,49,FALSE,TRUE
6/11/2015,Hong Kong,Bhutan,Hong Kong,Jaimes McKee,57,FALSE,FALSE
6/11/2015,Hong Kong,Bhutan,Hong Kong,Godfred Karikari,67,FALSE,FALSE
6/11/2015,India,Oman,Oman,Qasim Said,1,FALSE,FALSE
6/11/2015,India,Oman,India,Sunil Chhetri,26,FALSE,FALSE
6/11/2015,India,Oman,Oman,Amad Al-Hosni,40,FALSE,TRUE
6/11/2015,Laos,Myanmar,Myanmar,Zaw Min Tun,41,FALSE,FALSE
6/11/2015,Laos,Myanmar,Laos,Khampheng Sayavutthi,81,FALSE,TRUE
6/11/2015,Laos,Myanmar,Laos,Khampheng Sayavutthi,83,FALSE,FALSE
6/11/2015,Laos,Myanmar,Myanmar,Kyaw Zayar Win,85,FALSE,FALSE
6/11/2015,Lebanon,Kuwait,Kuwait,Yousef Nasser,86,FALSE,FALSE
6/11/2015,Maldives,Qatar,Qatar,Ahmed Abdul Maqsoud,90,FALSE,FALSE
6/11/2015,Philippines,Bahrain,Philippines,Misagh Bahadoran,50,FALSE,FALSE
6/11/2015,Philippines,Bahrain,Philippines,Javier Patiño,60,FALSE,FALSE
6/11/2015,Philippines,Bahrain,Bahrain,Abdulwahab Al-Malood,90,FALSE,FALSE
6/11/2015,Saint Kitts and Nevis,El Salvador,El Salvador,Irvin Herrera,41,FALSE,FALSE
6/11/2015,Saint Kitts and Nevis,El Salvador,Saint Kitts and Nevis,Orlando Mitchum,68,FALSE,FALSE
6/11/2015,Saint Kitts and Nevis,El Salvador,Saint Kitts and Nevis,Romaine Sawyers,71,FALSE,FALSE
6/11/2015,Saint Kitts and Nevis,El Salvador,El Salvador,Nelson Bonilla,87,FALSE,FALSE
6/11/2015,Saudi Arabia,Palestine,Saudi Arabia,Yahya Al-Shehri,6,FALSE,FALSE
6/11/2015,Saudi Arabia,Palestine,Saudi Arabia,Mohammad Al-Sahlawi,46,FALSE,FALSE
6/11/2015,Saudi Arabia,Palestine,Palestine,Pablo Tamburrini,51,FALSE,FALSE
6/11/2015,Saudi Arabia,Palestine,Saudi Arabia,Mohammad Al-Sahlawi,90,FALSE,FALSE
6/11/2015,Saudi Arabia,Palestine,Palestine,Matías Jadue,90,FALSE,FALSE
6/11/2015,Tajikistan,Jordan,Jordan,Hassan Abdel-Fattah,29,FALSE,FALSE
6/11/2015,Tajikistan,Jordan,Jordan,Hassan Abdel-Fattah,63,FALSE,FALSE
6/11/2015,Tajikistan,Jordan,Tajikistan,Manuchekhr Dzhalilov,66,FALSE,FALSE
6/11/2015,Tajikistan,Jordan,Jordan,Hassan Abdel-Fattah,88,FALSE,FALSE
6/12/2015,Andorra,Cyprus,Andorra,Dossa Júnior,2,TRUE,FALSE
6/12/2015,Andorra,Cyprus,Cyprus,Nestoras Mitidis,13,FALSE,FALSE
6/12/2015,Andorra,Cyprus,Cyprus,Nestoras Mitidis,45,FALSE,FALSE
6/12/2015,Andorra,Cyprus,Cyprus,Nestoras Mitidis,53,FALSE,FALSE
6/12/2015,Bosnia and Herzegovina,Israel,Israel,Tal Ben Haim,41,FALSE,FALSE
6/12/2015,Bosnia and Herzegovina,Israel,Bosnia and Herzegovina,Edin Višća,42,FALSE,FALSE
6/12/2015,Bosnia and Herzegovina,Israel,Bosnia and Herzegovina,Edin Džeko,45,FALSE,TRUE
6/12/2015,Bosnia and Herzegovina,Israel,Bosnia and Herzegovina,Edin Višća,75,FALSE,FALSE
6/12/2015,Croatia,Italy,Croatia,Mario Mandžukić,11,FALSE,FALSE
6/12/2015,Croatia,Italy,Italy,Antonio Candreva,36,FALSE,TRUE
6/12/2015,Iceland,Czech Republic,Czech Republic,Bořek Dočkal,55,FALSE,FALSE
6/12/2015,Iceland,Czech Republic,Iceland,Aron Gunnarsson,60,FALSE,FALSE
6/12/2015,Iceland,Czech Republic,Iceland,Kolbeinn Sigþórsson,76,FALSE,FALSE
6/12/2015,Kazakhstan,Turkey,Turkey,Arda Turan,83,FALSE,FALSE
6/12/2015,Latvia,Netherlands,Netherlands,Georginio Wijnaldum,67,FALSE,FALSE
6/12/2015,Latvia,Netherlands,Netherlands,Luciano Narsingh,71,FALSE,FALSE
6/12/2015,Malta,Bulgaria,Bulgaria,Ivelin Popov,56,FALSE,FALSE
6/12/2015,Puerto Rico,Grenada,Puerto Rico,Deniz Bozkurt,16,FALSE,FALSE
6/12/2015,Wales,Belgium,Wales,Gareth Bale,25,FALSE,FALSE
6/13/2015,Argentina,Paraguay,Argentina,Sergio Agüero,28,FALSE,FALSE
6/13/2015,Argentina,Paraguay,Argentina,Lionel Messi,35,FALSE,TRUE
6/13/2015,Argentina,Paraguay,Paraguay,Nelson Valdez,59,FALSE,FALSE
6/13/2015,Argentina,Paraguay,Paraguay,Lucas Barrios,89,FALSE,FALSE
6/13/2015,Armenia,Portugal,Armenia,Marcos Pizzelli,14,FALSE,FALSE
6/13/2015,Armenia,Portugal,Portugal,Cristiano Ronaldo,29,FALSE,TRUE
6/13/2015,Armenia,Portugal,Portugal,Cristiano Ronaldo,55,FALSE,FALSE
6/13/2015,Armenia,Portugal,Portugal,Cristiano Ronaldo,58,FALSE,FALSE
6/13/2015,Armenia,Portugal,Armenia,Hrayr Mkoyan,72,FALSE,FALSE
6/13/2015,Denmark,Serbia,Denmark,Yussuf Poulsen,13,FALSE,FALSE
6/13/2015,Denmark,Serbia,Denmark,Jakob Poulsen,87,FALSE,FALSE
6/13/2015,Faroe Islands,Greece,Faroe Islands,Hallur Hansson,32,FALSE,FALSE
6/13/2015,Faroe Islands,Greece,Faroe Islands,Brandur Olsen,70,FALSE,FALSE
6/13/2015,Faroe Islands,Greece,Greece,Sokratis Papastathopoulos,84,FALSE,FALSE
6/13/2015,Finland,Hungary,Hungary,Zoltán Stieber,82,FALSE,FALSE
6/13/2015,Gibraltar,Germany,Germany,André Schürrle,28,FALSE,FALSE
6/13/2015,Gibraltar,Germany,Germany,Max Kruse,47,FALSE,FALSE
6/13/2015,Gibraltar,Germany,Germany,İlkay Gündoğan,51,FALSE,FALSE
6/13/2015,Gibraltar,Germany,Germany,Karim Bellarabi,57,FALSE,FALSE
6/13/2015,Gibraltar,Germany,Germany,André Schürrle,65,FALSE,FALSE
6/13/2015,Gibraltar,Germany,Germany,André Schürrle,71,FALSE,FALSE
6/13/2015,Gibraltar,Germany,Germany,Max Kruse,81,FALSE,FALSE
6/13/2015,Poland,Georgia,Poland,Arkadiusz Milik,62,FALSE,FALSE
6/13/2015,Poland,Georgia,Poland,Robert Lewandowski,89,FALSE,FALSE
6/13/2015,Poland,Georgia,Poland,Robert Lewandowski,90,FALSE,FALSE
6/13/2015,Poland,Georgia,Poland,Robert Lewandowski,90,FALSE,FALSE
6/13/2015,Republic of Ireland,Scotland,Republic of Ireland,Jonathan Walters,38,FALSE,FALSE
6/13/2015,Republic of Ireland,Scotland,Scotland,John O'Shea,47,TRUE,FALSE
6/13/2015,Uruguay,Jamaica,Uruguay,Cristian Rodríguez,51,FALSE,FALSE
6/14/2015,Antigua and Barbuda,Saint Lucia,Antigua and Barbuda,Josh Parker,72,FALSE,FALSE
6/14/2015,Antigua and Barbuda,Saint Lucia,Saint Lucia,Kurt Frederick,81,FALSE,TRUE
6/14/2015,Antigua and Barbuda,Saint Lucia,Antigua and Barbuda,Tevaughn Harriette,85,FALSE,FALSE
6/14/2015,Antigua and Barbuda,Saint Lucia,Antigua and Barbuda,Josh Parker,90,FALSE,FALSE
6/14/2015,Antigua and Barbuda,Saint Lucia,Antigua and Barbuda,Aaron Tumwa,90,FALSE,FALSE
6/14/2015,Belarus,Spain,Spain,David Silva,45,FALSE,FALSE
6/14/2015,Belize,Dominican Republic,Belize,Harrison Róchez,17,FALSE,FALSE
6/14/2015,Belize,Dominican Republic,Belize,Elroy Kuylen,38,FALSE,FALSE
6/14/2015,Belize,Dominican Republic,Belize,Deon McCaulay,77,FALSE,FALSE
6/14/2015,Brazil,Peru,Peru,Christian Cueva,2,FALSE,FALSE
6/14/2015,Brazil,Peru,Brazil,Neymar,4,FALSE,FALSE
6/14/2015,Brazil,Peru,Brazil,Douglas Costa,90,FALSE,FALSE
6/14/2015,Colombia,Venezuela,Venezuela,Salomón Rondón,59,FALSE,FALSE
6/14/2015,Cuba,Curaçao,Cuba,Yénier Márquez,5,FALSE,FALSE
6/14/2015,Cuba,Curaçao,Curaçao,Papito Merencia,16,FALSE,FALSE
6/14/2015,Estonia,San Marino,Estonia,Sergei Zenjov,35,FALSE,FALSE
6/14/2015,Estonia,San Marino,Estonia,Sergei Zenjov,63,FALSE,FALSE
6/14/2015,Guyana,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Myron Samuel,16,FALSE,FALSE
6/14/2015,Guyana,Saint Vincent and the Grenadines,Guyana,Emery Welshman,40,FALSE,FALSE
6/14/2015,Guyana,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Tevin Slater,41,FALSE,FALSE
6/14/2015,Guyana,Saint Vincent and the Grenadines,Guyana,Neil Danns,50,FALSE,TRUE
6/14/2015,Guyana,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Tevin Slater,58,FALSE,FALSE
6/14/2015,Guyana,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Oalex Anderson,67,FALSE,FALSE
6/14/2015,Guyana,Saint Vincent and the Grenadines,Guyana,Emery Welshman,77,FALSE,FALSE
6/14/2015,Guyana,Saint Vincent and the Grenadines,Guyana,Neil Danns,87,FALSE,FALSE
6/14/2015,Liechtenstein,Moldova,Liechtenstein,Sandro Wieser,20,FALSE,FALSE
6/14/2015,Liechtenstein,Moldova,Moldova,Gheorghe Boghiu,43,FALSE,FALSE
6/14/2015,Lithuania,Switzerland,Lithuania,Fedor Černych,64,FALSE,FALSE
6/14/2015,Lithuania,Switzerland,Switzerland,Josip Drmić,69,FALSE,FALSE
6/14/2015,Lithuania,Switzerland,Switzerland,Xherdan Shaqiri,84,FALSE,FALSE
6/14/2015,Russia,Austria,Austria,Marc Janko,33,FALSE,FALSE
6/14/2015,Slovakia,North Macedonia,Slovakia,Kornel Saláta,8,FALSE,FALSE
6/14/2015,Slovakia,North Macedonia,Slovakia,Marek Hamšík,38,FALSE,FALSE
6/14/2015,Slovakia,North Macedonia,North Macedonia,Arijan Ademi,69,FALSE,FALSE
6/14/2015,Slovenia,England,Slovenia,Milivoje Novaković,37,FALSE,FALSE
6/14/2015,Slovenia,England,England,Jack Wilshere,57,FALSE,FALSE
6/14/2015,Slovenia,England,England,Jack Wilshere,73,FALSE,FALSE
6/14/2015,Slovenia,England,Slovenia,Nejc Pečnik,84,FALSE,FALSE
6/14/2015,Slovenia,England,England,Wayne Rooney,86,FALSE,FALSE
6/14/2015,Sweden,Montenegro,Sweden,Marcus Berg,37,FALSE,FALSE
6/14/2015,Sweden,Montenegro,Sweden,Zlatan Ibrahimović,40,FALSE,FALSE
6/14/2015,Sweden,Montenegro,Sweden,Zlatan Ibrahimović,44,FALSE,FALSE
6/14/2015,Sweden,Montenegro,Montenegro,Dejan Damjanović,64,FALSE,TRUE
6/14/2015,Ukraine,Luxembourg,Ukraine,Artem Kravets,49,FALSE,FALSE
6/14/2015,Ukraine,Luxembourg,Ukraine,Denys Harmash,57,FALSE,FALSE
6/14/2015,Ukraine,Luxembourg,Ukraine,Yevhen Konoplyanka,86,FALSE,FALSE
6/15/2015,Bermuda,Guatemala,Guatemala,Stefano Cincotta,27,FALSE,FALSE
6/15/2015,Chile,Mexico,Mexico,Vicente Matías Vuoso,20,FALSE,FALSE
6/15/2015,Chile,Mexico,Chile,Arturo Vidal,21,FALSE,FALSE
6/15/2015,Chile,Mexico,Mexico,Raúl Jiménez,28,FALSE,FALSE
6/15/2015,Chile,Mexico,Chile,Eduardo Vargas,41,FALSE,FALSE
6/15/2015,Chile,Mexico,Chile,Arturo Vidal,54,FALSE,TRUE
6/15/2015,Chile,Mexico,Mexico,Vicente Matías Vuoso,65,FALSE,FALSE
6/15/2015,Ecuador,Bolivia,Bolivia,Ronald Raldes,4,FALSE,FALSE
6/15/2015,Ecuador,Bolivia,Bolivia,Martin Smedberg-Dalence,17,FALSE,FALSE
6/15/2015,Ecuador,Bolivia,Bolivia,Marcelo Martins Moreno,42,FALSE,TRUE
6/15/2015,Ecuador,Bolivia,Ecuador,Enner Valencia,47,FALSE,FALSE
6/15/2015,Ecuador,Bolivia,Ecuador,Miller Bolaños,80,FALSE,FALSE
6/16/2015,Argentina,Uruguay,Argentina,Sergio Agüero,55,FALSE,FALSE
6/16/2015,Bangladesh,Tajikistan,Bangladesh,Jahid Hasan Ameli,50,FALSE,FALSE
6/16/2015,Bangladesh,Tajikistan,Tajikistan,Fatkhullo Fatkhuloev,88,FALSE,FALSE
6/16/2015,Bhutan,China PR,China PR,Yang Xu,45,FALSE,FALSE
6/16/2015,Bhutan,China PR,China PR,Wu Lei,55,FALSE,FALSE
6/16/2015,Bhutan,China PR,China PR,Yang Xu,60,FALSE,FALSE
6/16/2015,Bhutan,China PR,China PR,Yu Dabao,67,FALSE,FALSE
6/16/2015,Bhutan,China PR,China PR,Yang Xu,76,FALSE,FALSE
6/16/2015,Bhutan,China PR,China PR,Yu Dabao,83,FALSE,FALSE
6/16/2015,Cambodia,Afghanistan,Afghanistan,Mustafa Zazai,86,FALSE,FALSE
6/16/2015,Canada,Dominica,Canada,Tesho Akindele,4,FALSE,FALSE
6/16/2015,Canada,Dominica,Canada,Cyle Larin,41,FALSE,FALSE
6/16/2015,Canada,Dominica,Canada,Tosaint Ricketts,52,FALSE,FALSE
6/16/2015,Canada,Dominica,Canada,Tosaint Ricketts,78,FALSE,FALSE
6/16/2015,El Salvador,Saint Kitts and Nevis,El Salvador,Darwin Cerén,3,FALSE,FALSE
6/16/2015,El Salvador,Saint Kitts and Nevis,El Salvador,Nelson Bonilla,52,FALSE,FALSE
6/16/2015,El Salvador,Saint Kitts and Nevis,El Salvador,Arturo Álvarez,62,FALSE,FALSE
6/16/2015,El Salvador,Saint Kitts and Nevis,Saint Kitts and Nevis,Atiba Harris,69,FALSE,FALSE
6/16/2015,El Salvador,Saint Kitts and Nevis,El Salvador,Nelson Bonilla,80,FALSE,FALSE
6/16/2015,Grenada,Puerto Rico,Grenada,Joan Morales,34,TRUE,FALSE
6/16/2015,Grenada,Puerto Rico,Grenada,Jamal Charles,80,FALSE,FALSE
6/16/2015,Guam,India,Guam,Brandon McDonald,37,FALSE,FALSE
6/16/2015,Guam,India,Guam,Travis Nicklaw,62,FALSE,FALSE
6/16/2015,Guam,India,India,Sunil Chhetri,90,FALSE,FALSE
6/16/2015,Hong Kong,Maldives,Hong Kong,Xu Deshuai,63,FALSE,FALSE
6/16/2015,Hong Kong,Maldives,Hong Kong,Lam Ka Wai,67,FALSE,FALSE
6/16/2015,Kyrgyzstan,Australia,Australia,Mile Jedinak,2,FALSE,FALSE
6/16/2015,Kyrgyzstan,Australia,Australia,Tommy Oar,68,FALSE,FALSE
6/16/2015,Kyrgyzstan,Australia,Kyrgyzstan,Almazbek Mirzaliev,90,FALSE,FALSE
6/16/2015,Laos,Lebanon,Lebanon,Mohammed Ghaddar,5,FALSE,FALSE
6/16/2015,Laos,Lebanon,Lebanon,Feiz Shamsin,75,FALSE,FALSE
6/16/2015,Malaysia,Palestine,Palestine,Musab Al-Battat,9,FALSE,FALSE
6/16/2015,Malaysia,Palestine,Palestine,Sameh Maraaba,22,FALSE,FALSE
6/16/2015,Malaysia,Palestine,Palestine,Tamer Seyam,41,FALSE,FALSE
6/16/2015,Malaysia,Palestine,Palestine,Khader Yousef,63,FALSE,FALSE
6/16/2015,Malaysia,Palestine,Palestine,Sameh Maraaba,75,FALSE,FALSE
6/16/2015,Malaysia,Palestine,Palestine,Tamer Seyam,86,FALSE,FALSE
6/16/2015,Myanmar,South Korea,South Korea,Lee Jae-sung,35,FALSE,FALSE
6/16/2015,Myanmar,South Korea,South Korea,Son Heung-min,67,FALSE,FALSE
6/16/2015,North Korea,Uzbekistan,North Korea,Pak Kwang-ryong,4,FALSE,FALSE
6/16/2015,North Korea,Uzbekistan,North Korea,Jang Kuk-chol,16,FALSE,FALSE
6/16/2015,North Korea,Uzbekistan,North Korea,Ro Hak-su,34,FALSE,FALSE
6/16/2015,North Korea,Uzbekistan,North Korea,Ri Hyok-chol,36,FALSE,FALSE
6/16/2015,North Korea,Uzbekistan,Uzbekistan,Anzur Ismailov,53,FALSE,FALSE
6/16/2015,North Korea,Uzbekistan,Uzbekistan,Sardor Rashidov,79,FALSE,FALSE
6/16/2015,Paraguay,Jamaica,Paraguay,Édgar Benítez,35,FALSE,FALSE
6/16/2015,Suriname,Nicaragua,Suriname,Roxey Fer,3,FALSE,FALSE
6/16/2015,Suriname,Nicaragua,Nicaragua,Raúl Leguías,27,FALSE,FALSE
6/16/2015,Suriname,Nicaragua,Nicaragua,Manuel Rosas Arreola,51,FALSE,FALSE
6/16/2015,Suriname,Nicaragua,Nicaragua,Carlos Chavarría,90,FALSE,FALSE
6/16/2015,Taiwan,Thailand,Thailand,Teerasil Dangda,21,FALSE,FALSE
6/16/2015,Taiwan,Thailand,Thailand,Teerasil Dangda,39,FALSE,FALSE
6/16/2015,Turkmenistan,Iran,Iran,Sardar Azmoun,4,FALSE,FALSE
6/16/2015,Turkmenistan,Iran,Turkmenistan,Ruslan Mingazow,45,FALSE,FALSE
6/16/2015,Yemen,Philippines,Philippines,Misagh Bahadoran,52,FALSE,FALSE
6/16/2015,Yemen,Philippines,Philippines,Iain Ramsay,74,FALSE,FALSE
6/17/2015,Brazil,Colombia,Colombia,Jeison Murillo,36,FALSE,FALSE
6/18/2015,Peru,Venezuela,Peru,Claudio Pizarro,71,FALSE,FALSE
6/19/2015,Chile,Bolivia,Chile,Charles Aránguiz,2,FALSE,FALSE
6/19/2015,Chile,Bolivia,Chile,Alexis Sánchez,36,FALSE,FALSE
6/19/2015,Chile,Bolivia,Chile,Charles Aránguiz,65,FALSE,FALSE
6/19/2015,Chile,Bolivia,Chile,Gary Medel,78,FALSE,FALSE
6/19/2015,Chile,Bolivia,Chile,Ronald Raldes,85,TRUE,FALSE
6/19/2015,Mexico,Ecuador,Ecuador,Miller Bolaños,25,FALSE,FALSE
6/19/2015,Mexico,Ecuador,Ecuador,Enner Valencia,57,FALSE,FALSE
6/19/2015,Mexico,Ecuador,Mexico,Raúl Jiménez,63,FALSE,TRUE
6/20/2015,Argentina,Jamaica,Argentina,Gonzalo Higuaín,10,FALSE,FALSE
6/20/2015,Uruguay,Paraguay,Uruguay,José María Giménez,28,FALSE,FALSE
6/20/2015,Uruguay,Paraguay,Paraguay,Lucas Barrios,44,FALSE,FALSE
6/21/2015,Brazil,Venezuela,Brazil,Thiago Silva,8,FALSE,FALSE
6/21/2015,Brazil,Venezuela,Brazil,Roberto Firmino,51,FALSE,FALSE
6/21/2015,Brazil,Venezuela,Venezuela,Miku,84,FALSE,FALSE
6/24/2015,Chile,Uruguay,Chile,Mauricio Isla,80,FALSE,FALSE
6/25/2015,Bolivia,Peru,Peru,Paolo Guerrero,19,FALSE,FALSE
6/25/2015,Bolivia,Peru,Peru,Paolo Guerrero,22,FALSE,FALSE
6/25/2015,Bolivia,Peru,Peru,Paolo Guerrero,73,FALSE,FALSE
6/25/2015,Bolivia,Peru,Bolivia,Marcelo Martins Moreno,83,FALSE,TRUE
6/27/2015,Brazil,Paraguay,Brazil,Robinho,14,FALSE,FALSE
6/27/2015,Brazil,Paraguay,Paraguay,Derlis González,71,FALSE,TRUE
6/29/2015,Chile,Peru,Chile,Eduardo Vargas,41,FALSE,FALSE
6/29/2015,Chile,Peru,Peru,Gary Medel,60,TRUE,FALSE
6/29/2015,Chile,Peru,Chile,Eduardo Vargas,63,FALSE,FALSE
6/30/2015,Argentina,Paraguay,Argentina,Marcos Rojo,14,FALSE,FALSE
6/30/2015,Argentina,Paraguay,Argentina,Javier Pastore,26,FALSE,FALSE
6/30/2015,Argentina,Paraguay,Paraguay,Lucas Barrios,42,FALSE,FALSE
6/30/2015,Argentina,Paraguay,Argentina,Ángel Di María,46,FALSE,FALSE
6/30/2015,Argentina,Paraguay,Argentina,Ángel Di María,52,FALSE,FALSE
6/30/2015,Argentina,Paraguay,Argentina,Sergio Agüero,79,FALSE,FALSE
6/30/2015,Argentina,Paraguay,Argentina,Gonzalo Higuaín,82,FALSE,FALSE
7/3/2015,Peru,Paraguay,Peru,André Carrillo,48,FALSE,FALSE
7/3/2015,Peru,Paraguay,Peru,Paolo Guerrero,89,FALSE,FALSE
7/7/2015,Panama,Haiti,Panama,Alberto Quintero,56,FALSE,FALSE
